,CustomerID,Frequency,Recency,Monetary,rankR,rankF,rankM,groupRFM,Country
539,13033,11,390,29.05,1,1,1,111,United Kingdom
540,13034,37,87,87.77,5,1,1,511,United Kingdom
541,13035,30,90,55.34,5,1,1,511,United Kingdom
542,13037,48,171,183.43,4,1,2,412,United Kingdom
543,13038,28,113,77.23,5,1,1,511,United Kingdom
544,13040,43,41,120.57,5,1,1,511,United Kingdom
545,13043,14,286,88.79,2,1,1,211,United Kingdom
546,13044,33,324,107.54,2,1,1,211,United Kingdom
547,13045,18,132,28.27,4,1,1,411,United Kingdom
548,13046,35,63,215,5,1,2,512,United Kingdom
549,13047,196,64,798.3,5,4,5,545,United Kingdom
550,13048,137,47,252.93,5,3,2,532,United Kingdom
551,13049,14,97,55.07,5,1,1,511,United Kingdom
552,13050,422,42,1300.17,5,5,5,555,United Kingdom
553,13052,18,245,59.29,3,1,1,311,United Kingdom
554,13055,78,97,196.1,5,2,2,522,United Kingdom
555,13058,8,57,46.6,5,1,1,511,United Kingdom
556,13059,8,282,41.75,3,1,1,311,United Kingdom
557,13060,15,286,59.74,2,1,1,211,United Kingdom
558,13061,10,105,34.03,5,1,1,511,United Kingdom
559,13062,11,224,75.01,3,1,1,311,United Kingdom
560,13064,69,45,245.31,5,2,2,522,United Kingdom
561,13065,14,406,73.11,1,1,1,111,United Kingdom
562,13066,49,57,172.27,5,1,2,512,United Kingdom
563,13067,15,115,57.9,5,1,1,511,United Kingdom
564,13068,2,43,3.44,5,1,1,511,United Kingdom
565,13069,470,33,809.53,5,5,5,555,United Kingdom
566,13070,9,225,18.72,3,1,1,311,United Kingdom
567,13072,7,299,23.45,2,1,1,211,United Kingdom
568,13075,22,162,44.87,4,1,1,411,United Kingdom
569,13077,112,34,196.65,5,2,2,522,United Kingdom
570,13078,380,34,1510.2,5,5,5,555,United Kingdom
571,13079,6,37,25,5,1,1,511,United Kingdom
572,13080,6,212,3.47,3,1,1,311,United Kingdom
573,13081,1061,34,2489.93,5,5,5,555,United Kingdom
574,13082,75,159,220.02,4,2,2,422,United Kingdom
575,13083,18,37,61.32,5,1,1,511,United Kingdom
576,13085,29,190,100.88,4,1,1,411,United Kingdom
577,13089,1857,35,5166.45,5,5,5,555,United Kingdom
578,13090,161,41,722.19,5,3,5,535,United Kingdom
579,13091,24,54,25.41,5,1,1,511,United Kingdom
580,13092,26,103,127.7,5,1,1,511,United Kingdom
581,13093,170,300,583.51,2,3,4,234,United Kingdom
582,13094,30,54,38.31,5,1,1,511,United Kingdom
583,13095,6,103,4.16,5,1,1,511,United Kingdom
584,13097,437,65,1886.86,5,5,5,555,United Kingdom
585,13098,605,34,1713.6,5,5,5,555,United Kingdom
586,13099,1,132,0.72,4,1,1,411,United Kingdom
587,13101,8,267,23.74,3,1,1,311,United Kingdom
588,13102,310,34,797.54,5,5,5,555,United Kingdom
589,13103,8,72,31.74,5,1,1,511,United Kingdom
590,13104,20,36,43.43,5,1,1,511,United Kingdom
591,13106,2,161,8.5,4,1,1,411,United Kingdom
592,13107,60,77,107.76,5,2,1,521,United Kingdom
593,13108,10,405,17.52,1,1,1,111,United Kingdom
594,13109,50,35,135.24,5,1,1,511,United Kingdom
595,13110,146,64,695.73,5,3,5,535,United Kingdom
596,13113,280,33,1033.48,5,5,5,555,United Kingdom
597,13115,132,41,343.84,5,3,3,533,United Kingdom
598,13116,31,150,151.6,4,1,1,411,United Kingdom
599,13117,76,54,185.01,5,2,2,522,United Kingdom
600,13118,82,52,291.41,5,2,2,522,United Kingdom
601,13120,1,271,2.55,3,1,1,311,United Kingdom
602,13121,53,302,88.64,2,1,1,211,United Kingdom
603,13122,55,127,145.01,4,1,1,411,United Kingdom
604,13124,235,122,781.02,4,5,5,455,United Kingdom
605,13126,142,37,315.92,5,3,2,532,United Kingdom
606,13127,15,110,43.28,5,1,1,511,United Kingdom
607,13130,2,127,4.5,4,1,1,411,United Kingdom
608,13131,46,56,154.11,5,1,1,511,United Kingdom
609,13132,3,294,14.8,2,1,1,211,United Kingdom
610,13133,7,306,37.4,2,1,1,211,United Kingdom
611,13134,105,105,328.79,5,2,2,522,United Kingdom
612,13135,1,229,0.72,3,1,1,311,United Kingdom
613,13136,139,83,410.31,5,3,3,533,United Kingdom
614,13137,705,43,1393.66,5,5,5,555,United Kingdom
615,13138,63,55,177.76,5,2,2,522,United Kingdom
616,13139,174,49,607.41,5,4,4,544,United Kingdom
617,13140,46,141,135.64,4,1,1,411,United Kingdom
618,13141,136,117,300.28,4,3,2,432,United Kingdom
619,13142,23,52,68.93,5,1,1,511,United Kingdom
620,13144,3,365,18.65,2,1,1,211,United Kingdom
621,13145,7,72,311.51,5,1,2,512,United Kingdom
622,13146,17,59,34.46,5,1,1,511,United Kingdom
623,13147,4,43,19.8,5,1,1,511,United Kingdom
624,13148,347,62,1269.95,5,5,5,555,United Kingdom
625,13149,86,47,247.84,5,2,2,522,United Kingdom
626,13151,75,236,424.76,3,2,3,323,United Kingdom
627,13153,15,38,19.17,5,1,1,511,United Kingdom
628,13154,1,177,611.86,4,1,4,414,United Kingdom
629,13155,85,66,247.52,5,2,2,522,United Kingdom
630,13157,89,82,166.45,5,2,1,521,United Kingdom
631,13158,79,127,158.84,4,2,1,421,United Kingdom
632,13159,122,41,334.74,5,3,2,532,United Kingdom
633,13160,4,55,12.1,5,1,1,511,United Kingdom
634,13161,8,346,38.9,2,1,1,211,United Kingdom
635,13162,82,155,118.5,4,2,1,421,United Kingdom
636,13165,42,79,33.64,5,1,1,511,United Kingdom
637,13166,42,315,99.3,2,1,1,211,United Kingdom
638,13167,65,51,191.64,5,2,2,522,United Kingdom
639,13168,133,69,423.7,5,3,3,533,United Kingdom
640,13169,13,96,49.17,5,1,1,511,United Kingdom
641,13170,32,59,49.48,5,1,1,511,United Kingdom
642,13171,48,41,227.65,5,1,2,512,United Kingdom
643,13173,43,37,113.81,5,1,1,511,United Kingdom
644,13174,314,49,1063.67,5,5,5,555,United Kingdom
645,13176,72,79,199.98,5,2,2,522,United Kingdom
646,13177,17,97,59.75,5,1,1,511,United Kingdom
647,13178,265,59,542.34,5,5,4,554,United Kingdom
648,13182,11,78,7.54,5,1,1,511,United Kingdom
649,13183,94,40,191.07,5,2,2,522,United Kingdom
650,13184,183,47,337.93,5,4,3,543,United Kingdom
651,13185,1,300,5.95,2,1,1,211,United Kingdom
652,13186,84,72,268.89,5,2,2,522,United Kingdom
653,13187,37,370,139.32,1,1,1,111,United Kingdom
654,13188,2,44,19.15,5,1,1,511,United Kingdom
655,13189,29,51,11.36,5,1,1,511,United Kingdom
656,13192,63,128,165.61,4,2,1,421,United Kingdom
657,13193,29,94,83.24,5,1,1,511,United Kingdom
658,13194,3,168,7.95,4,1,1,411,United Kingdom
659,13196,110,44,275.86,5,2,2,522,United Kingdom
660,13198,229,43,554.88,5,4,4,544,United Kingdom
661,13199,120,36,316.25,5,3,2,532,United Kingdom
662,13200,46,52,155.28,5,1,1,511,United Kingdom
663,13203,57,42,131.33,5,1,1,511,United Kingdom
664,13207,8,48,18.33,5,1,1,511,United Kingdom
665,13208,150,91,349.43,5,3,3,533,United Kingdom
666,13209,329,63,761.1,5,5,5,555,United Kingdom
667,13210,22,126,33.26,4,1,1,411,United Kingdom
668,13211,56,43,80.62,5,1,1,511,United Kingdom
669,13212,143,42,539.32,5,3,4,534,United Kingdom
670,13213,92,89,246.39,5,2,2,522,United Kingdom
671,13216,5,300,7.24,2,1,1,211,United Kingdom
672,13217,7,155,16.15,4,1,1,411,United Kingdom
673,13218,5,160,4.65,4,1,1,411,United Kingdom
674,13220,21,111,95.17,5,1,1,511,United Kingdom
675,13221,66,273,330.95,3,2,2,322,United Kingdom
676,13223,5,233,9.8,3,1,1,311,United Kingdom
677,13224,109,93,250.79,5,2,2,522,United Kingdom
678,13225,34,36,87.43,5,1,1,511,United Kingdom
679,13226,16,306,43.39,2,1,1,211,United Kingdom
680,13227,9,234,23.4,3,1,1,311,United Kingdom
681,13228,2,114,3.58,5,1,1,511,United Kingdom
682,13229,10,258,40.6,3,1,1,311,United Kingdom
683,13230,612,37,1466.18,5,5,5,555,United Kingdom
684,13232,207,45,678.35,5,4,5,545,United Kingdom
685,13233,43,107,31.73,5,1,1,511,United Kingdom
686,13235,59,244,1087.33,3,2,5,325,United Kingdom
687,13236,39,57,157.78,5,1,1,511,United Kingdom
688,13238,32,44,137.38,5,1,1,511,United Kingdom
689,13239,22,294,33.41,2,1,1,211,United Kingdom
690,13240,67,129,221.99,4,2,2,422,United Kingdom
691,13242,13,145,27.04,4,1,1,411,United Kingdom
692,13243,58,236,209.81,3,1,2,312,United Kingdom
693,13244,27,125,101.19,4,1,1,411,United Kingdom
694,13245,16,83,99.7,5,1,1,511,United Kingdom
695,13246,143,51,263.22,5,3,2,532,United Kingdom
696,13247,25,50,52.69,5,1,1,511,United Kingdom
697,13248,26,157,69.87,4,1,1,411,United Kingdom
698,13249,23,125,78.91,4,1,1,411,United Kingdom
699,13253,36,189,41.11,4,1,1,411,United Kingdom
700,13255,14,36,67.43,5,1,1,511,United Kingdom
701,13256,1,47,0,5,1,1,511,United Kingdom
702,13258,38,44,139.22,5,1,1,511,United Kingdom
703,13259,87,94,200.83,5,2,2,522,United Kingdom
704,13260,8,94,39.74,5,1,1,511,United Kingdom
705,13261,9,301,49.4,2,1,1,211,United Kingdom
706,13262,11,296,34.02,2,1,1,211,United Kingdom
707,13263,1677,34,3760.47,5,5,5,555,United Kingdom
708,13265,91,86,215.91,5,2,2,522,United Kingdom
709,13266,202,44,376.87,5,4,3,543,United Kingdom
710,13267,224,35,786.27,5,4,5,545,United Kingdom
711,13268,447,50,703.37,5,5,5,555,United Kingdom
712,13269,320,34,833.85,5,5,5,555,United Kingdom
713,13270,1,399,2.95,1,1,1,111,United Kingdom
714,13271,101,70,117.29,5,2,1,521,United Kingdom
715,13272,15,64,80.09,5,1,1,511,United Kingdom
716,13273,16,146,20.77,4,1,1,411,United Kingdom
717,13276,30,96,152.93,5,1,1,511,United Kingdom
718,13277,8,48,11.6,5,1,1,511,United Kingdom
719,13278,46,73,88.64,5,1,1,511,United Kingdom
720,13279,11,97,30.63,5,1,1,511,United Kingdom
721,13280,85,155,222.73,4,2,2,422,United Kingdom
722,13282,40,51,186.07,5,1,2,512,United Kingdom
723,13283,7,92,9.15,5,1,1,511,United Kingdom
724,13284,14,355,57.59,2,1,1,211,United Kingdom
725,13285,187,56,399.22,5,4,3,543,United Kingdom
726,13291,42,188,111.9,4,1,1,411,United Kingdom
727,13292,31,71,115.73,5,1,1,511,United Kingdom
728,13294,54,222,199.2,3,1,2,312,United Kingdom
729,13295,11,392,38.15,1,1,1,111,United Kingdom
730,13296,5,170,12.04,4,1,1,411,United Kingdom
731,13297,59,40,175.7,5,2,2,522,United Kingdom
732,13298,2,34,7.5,5,1,1,511,United Kingdom
733,13299,5,301,23.75,2,1,1,211,United Kingdom
734,13300,22,197,54.33,4,1,1,411,United Kingdom
735,13301,81,136,213.65,4,2,2,422,United Kingdom
736,13302,1,188,12.75,4,1,1,411,United Kingdom
737,13304,21,384,66.4,1,1,1,111,United Kingdom
738,13305,81,37,272.33,5,2,2,522,United Kingdom
739,13307,1,153,3.75,4,1,1,411,United Kingdom
740,13308,57,55,180.93,5,1,2,512,United Kingdom
741,13309,107,40,173.14,5,2,2,522,United Kingdom
742,13310,77,41,258.81,5,2,2,522,United Kingdom
743,13311,26,37,107.14,5,1,1,511,United Kingdom
744,13313,78,55,166.32,5,2,1,521,United Kingdom
745,13314,75,34,259.82,5,2,2,522,United Kingdom
746,13316,88,70,380.09,5,2,3,523,United Kingdom
747,13317,135,97,557.79,5,3,4,534,United Kingdom
748,13318,20,34,57.14,5,1,1,511,United Kingdom
749,13319,500,38,1689.42,5,5,5,555,United Kingdom
750,13320,110,103,201.59,5,2,2,522,United Kingdom
751,13321,11,105,23.37,5,1,1,511,United Kingdom
752,13322,25,50,69.26,5,1,1,511,United Kingdom
753,13323,21,36,95.55,5,1,1,511,United Kingdom
754,13324,77,65,228.07,5,2,2,522,United Kingdom
755,13325,12,114,36.34,5,1,1,511,United Kingdom
756,13327,109,71,300.25,5,2,2,522,United Kingdom
757,13328,17,349,31.92,2,1,1,211,United Kingdom
758,13329,19,64,41.81,5,1,1,511,United Kingdom
759,13330,53,125,107.08,4,1,1,411,United Kingdom
760,13332,21,47,63.74,5,1,1,511,United Kingdom
761,13334,268,115,784.2,5,5,5,555,United Kingdom
762,13336,51,110,127.62,5,1,1,511,United Kingdom
763,13338,24,187,165.33,4,1,1,411,United Kingdom
764,13339,54,233,282.72,3,1,2,312,United Kingdom
765,13340,134,78,369.87,5,3,3,533,United Kingdom
766,13341,42,293,175.65,2,1,2,212,United Kingdom
767,13343,22,205,141.33,3,1,1,311,United Kingdom
768,13344,119,100,596.01,5,3,4,534,United Kingdom
769,13345,22,309,124.8,2,1,1,211,United Kingdom
770,13347,8,103,60.16,5,1,1,511,United Kingdom
771,13348,14,97,30.88,5,1,1,511,United Kingdom
772,13349,16,43,64.42,5,1,1,511,United Kingdom
773,13350,43,49,401.03,5,1,3,513,United Kingdom
774,13351,16,99,103.97,5,1,1,511,United Kingdom
775,13352,27,40,95.26,5,1,1,511,United Kingdom
776,13354,51,104,94.28,5,1,1,511,United Kingdom
777,13355,32,155,87.23,4,1,1,411,United Kingdom
778,13356,42,113,181.28,5,1,2,512,United Kingdom
779,13357,90,290,262.57,2,2,2,222,United Kingdom
780,13358,29,301,145.19,2,1,1,211,United Kingdom
781,13359,24,92,137.55,5,1,1,511,United Kingdom
782,13362,169,36,586.13,5,3,4,534,United Kingdom
783,13363,60,50,230.24,5,2,2,522,United Kingdom
784,13364,20,99,51.96,5,1,1,511,United Kingdom
785,13365,132,41,413.51,5,3,3,533,United Kingdom
786,13366,1,83,0.39,5,1,1,511,United Kingdom
787,13368,29,289,142.61,2,1,1,211,United Kingdom
788,13369,19,387,105.94,1,1,1,111,United Kingdom
789,13370,44,399,166.19,1,1,1,111,United Kingdom
790,13372,23,122,138.47,4,1,1,411,United Kingdom
791,13373,158,93,516.67,5,3,4,534,United Kingdom
792,13375,38,114,121.84,5,1,1,511,United Kingdom
793,13376,53,132,285.13,4,1,2,412,United Kingdom
794,13379,97,59,169.78,5,2,2,522,United Kingdom
795,13381,173,54,530.92,5,4,4,544,United Kingdom
796,13382,15,313,41.28,2,1,1,211,United Kingdom
797,13384,155,63,496.98,5,3,3,533,United Kingdom
798,13385,35,362,158.66,2,1,1,211,United Kingdom
799,13388,36,154,209.58,4,1,2,412,United Kingdom
800,13389,51,44,196.09,5,1,2,512,United Kingdom
801,13390,13,107,39.79,5,1,1,511,United Kingdom
802,13391,1,236,14.95,3,1,1,311,United Kingdom
803,13394,164,34,269.1,5,3,2,532,United Kingdom
804,13395,21,218,57.2,3,1,1,311,United Kingdom
805,13396,47,54,188.98,5,1,2,512,United Kingdom
806,13397,39,105,156.95,5,1,1,511,United Kingdom
807,13398,26,225,89.17,3,1,1,311,United Kingdom
808,13402,39,160,77.21,4,1,1,411,United Kingdom
809,13403,3,50,8.75,5,1,1,511,United Kingdom
810,13404,11,34,31.91,5,1,1,511,United Kingdom
811,13405,27,107,146.551,5,1,1,511,United Kingdom
812,13408,501,34,1614.5,5,5,5,555,United Kingdom
813,13410,30,41,74.44,5,1,1,511,United Kingdom
814,13411,18,140,58.75,4,1,1,411,United Kingdom
815,13414,24,166,44.17,4,1,1,411,United Kingdom
816,13416,19,76,103.65,5,1,1,511,United Kingdom
817,13417,28,37,177.98,5,1,2,512,United Kingdom
818,13418,314,44,925.94,5,5,5,555,United Kingdom
819,13419,16,96,16.19,5,1,1,511,United Kingdom
820,13420,10,167,31.89,4,1,1,411,United Kingdom
821,13421,105,73,219.3,5,2,2,522,United Kingdom
822,13422,128,84,389.84,5,3,3,533,United Kingdom
823,13425,78,141,205.46,4,2,2,422,United Kingdom
824,13426,159,33,307.85,5,3,2,532,United Kingdom
825,13427,29,52,47.85,5,1,1,511,United Kingdom
826,13428,74,43,145.96,5,2,1,521,United Kingdom
827,13429,67,43,81.79,5,2,1,521,United Kingdom
828,13430,54,51,94.13,5,1,1,511,United Kingdom
829,13431,46,100,147.97,5,1,1,511,United Kingdom
830,13434,10,107,16.52,5,1,1,511,United Kingdom
831,13435,103,38,304.36,5,2,2,522,United Kingdom
832,13436,12,34,69.96,5,1,1,511,United Kingdom
833,13437,167,47,816.46,5,3,5,535,United Kingdom
834,13439,54,288,93.17,2,1,1,211,United Kingdom
835,13441,13,124,25.04,4,1,1,411,United Kingdom
836,13447,62,56,195.23,5,2,2,522,United Kingdom
837,13448,199,49,635.48,5,4,4,544,United Kingdom
838,13449,19,56,36.57,5,1,1,511,United Kingdom
839,13450,71,59,109.35,5,2,1,521,United Kingdom
840,13451,444,59,941.06,5,5,5,555,United Kingdom
841,13452,2,292,590,2,1,4,214,United Kingdom
842,13453,17,198,77.29,4,1,1,411,United Kingdom
843,13455,53,57,253.81,5,1,2,512,United Kingdom
844,13456,65,50,228.95,5,2,2,522,United Kingdom
845,13458,394,40,967.51,5,5,5,555,United Kingdom
846,13460,17,62,18.02,5,1,1,511,United Kingdom
847,13461,27,71,42.35,5,1,1,511,United Kingdom
848,13462,10,216,38.75,3,1,1,311,United Kingdom
849,13464,41,91,131.43,5,1,1,511,United Kingdom
850,13466,18,133,58.26,4,1,1,411,United Kingdom
851,13467,99,43,270.45,5,2,2,522,United Kingdom
852,13468,306,34,1266.62,5,5,5,555,United Kingdom
853,13470,10,132,16.5,4,1,1,411,United Kingdom
854,13471,260,34,651.96,5,5,4,554,United Kingdom
855,13473,22,93,79.14,5,1,1,511,United Kingdom
856,13474,64,269,148.65,3,2,1,321,United Kingdom
857,13475,86,224,248.42,3,2,2,322,United Kingdom
858,13476,61,211,655.84,3,2,4,324,United Kingdom
859,13477,81,70,210.44,5,2,2,522,United Kingdom
860,13479,16,231,79.65,3,1,1,311,United Kingdom
861,13481,112,78,258.88,5,2,2,522,United Kingdom
862,13482,11,265,26.83,3,1,1,311,United Kingdom
863,13483,10,98,10.56,5,1,1,511,United Kingdom
864,13484,8,274,60,3,1,1,311,United Kingdom
865,13485,23,266,55.78,3,1,1,311,United Kingdom
866,13486,69,111,200.79,5,2,2,522,United Kingdom
867,13487,34,90,151.34,5,1,1,511,United Kingdom
868,13488,427,50,1505.79,5,5,5,555,United Kingdom
869,13489,14,138,19.84,4,1,1,411,United Kingdom
870,13491,86,84,290,5,2,2,522,United Kingdom
871,13492,50,169,225.08,4,1,2,412,Switzerland
872,13493,8,308,103.17,2,1,1,211,Switzerland
873,13494,18,344,65.97,2,1,1,211,United Kingdom
874,13495,52,40,137.26,5,1,1,511,United Kingdom
875,13496,36,43,111.74,5,1,1,511,United Kingdom
876,13497,20,315,63.25,2,1,1,211,United Kingdom
877,13499,45,50,95.83,5,1,1,511,United Kingdom
878,13500,67,56,238.26,5,2,2,522,United Kingdom
879,13501,53,275,204.02,3,1,2,312,Switzerland
880,13502,18,49,32.36,5,1,1,511,United Kingdom
881,13503,17,104,37.08,5,1,1,511,United Kingdom
882,13504,22,97,81.44,5,1,1,511,United Kingdom
883,13505,227,100,770.46,5,4,5,545,Switzerland
884,13506,29,345,80.09,2,1,1,211,United Kingdom
885,13507,162,36,543.38,5,3,4,534,United Kingdom
886,13508,12,276,62.31,3,1,1,311,United Kingdom
887,13509,44,41,60.03,5,1,1,511,United Kingdom
888,13510,117,34,277.58,5,3,2,532,United Kingdom
889,13512,15,293,62.03,2,1,1,211,United Kingdom
890,13513,10,159,36.85,4,1,1,411,United Kingdom
891,13514,4,106,16.7,5,1,1,511,United Kingdom
892,13515,59,105,127.76,5,2,1,521,United Kingdom
893,13516,44,54,129.7,5,1,1,511,United Kingdom
894,13517,143,92,417.65,5,3,3,533,United Kingdom
895,13518,38,118,104.57,4,1,1,411,United Kingdom
896,13519,9,83,62.7,5,1,1,511,United Kingdom
897,13520,95,91,467.25,5,2,3,523,Switzerland
898,13521,436,34,790.98,5,5,5,555,United Kingdom
899,13522,5,63,16.35,5,1,1,511,United Kingdom
900,13523,177,66,1268.23,5,4,5,545,United Kingdom
901,13524,27,73,93.56,5,1,1,511,United Kingdom
902,13525,6,47,23.41,5,1,1,511,United Kingdom
903,13527,224,66,638.66,5,4,4,544,United Kingdom
904,13529,15,111,83.98,5,1,1,511,United Kingdom
905,13531,22,238,99.87,3,1,1,311,United Kingdom
906,13532,66,66,146.73,5,2,1,521,United Kingdom
907,13533,76,215,146.93,3,2,1,321,United Kingdom
908,13534,342,35,971.14,5,5,5,555,United Kingdom
909,13536,179,34,576.07,5,4,4,544,United Kingdom
910,13538,25,76,186.91,5,1,2,512,United Kingdom
911,13539,38,118,159.47,4,1,1,411,United Kingdom
912,13544,87,72,256.08,5,2,2,522,United Kingdom
913,13546,98,45,216.02,5,2,2,522,United Kingdom
914,13548,124,129,349.05,4,3,3,433,United Kingdom
915,13549,52,58,182.22,5,1,2,512,United Kingdom
916,13551,4,352,30.6,2,1,1,211,United Kingdom
917,13552,121,99,507.97,5,3,4,534,United Kingdom
918,13555,136,106,324.8,5,3,2,532,United Kingdom
919,13557,34,61,50.23,5,1,1,511,United Kingdom
920,13558,175,38,386.66,5,4,3,543,United Kingdom
921,13560,33,40,98.52,5,1,1,511,United Kingdom
922,13561,14,248,49.65,3,1,1,311,United Kingdom
923,13562,82,114,314.65,5,2,2,522,United Kingdom
924,13563,49,117,417.13,4,1,3,413,United Kingdom
925,13564,85,177,1951.93,4,2,5,425,United Kingdom
926,13565,38,52,65.31,5,1,1,511,United Kingdom
927,13566,176,73,332.8,5,4,2,542,United Kingdom
928,13568,44,206,132.05,3,1,1,311,United Kingdom
929,13569,85,50,268.02,5,2,2,522,United Kingdom
930,13570,27,276,56.77,3,1,1,311,United Kingdom
931,13571,341,45,588.83,5,5,4,554,United Kingdom
932,13572,33,238,148.58,3,1,1,311,United Kingdom
933,13573,26,83,92.23,5,1,1,511,United Kingdom
934,13575,46,56,98.8,5,1,1,511,United Kingdom
935,13576,130,43,416.85,5,3,3,533,United Kingdom
936,13577,85,58,259.15,5,2,2,522,United Kingdom
937,13579,23,47,97.99,5,1,1,511,United Kingdom
938,13581,10,342,44.8,2,1,1,211,United Kingdom
939,13583,53,188,106.64,4,1,1,411,United Kingdom
940,13584,24,339,99.95,2,1,1,211,United Kingdom
941,13587,11,64,94.54,5,1,1,511,United Kingdom
942,13588,180,48,249.35,5,4,2,542,United Kingdom
943,13589,21,47,140.73,5,1,1,511,United Kingdom
944,13590,89,44,166.39,5,2,1,521,United Kingdom
945,13591,58,97,230.8,5,1,2,512,United Kingdom
946,13592,16,68,100.16,5,1,1,511,United Kingdom
947,13593,129,141,561.76,4,3,4,434,United Kingdom
948,13594,26,85,41.48,5,1,1,511,United Kingdom
949,13596,166,38,378.97,5,3,3,533,United Kingdom
950,13598,41,80,146.99,5,1,1,511,United Kingdom
951,13599,264,34,730.88,5,5,5,555,United Kingdom
952,13600,19,345,58.22,2,1,1,211,United Kingdom
953,13601,99,78,184.38,5,2,2,522,United Kingdom
954,13602,23,97,47.4,5,1,1,511,United Kingdom
955,13603,27,59,57.02,5,1,1,511,United Kingdom
956,13606,43,62,97.56,5,1,1,511,United Kingdom
957,13607,98,73,308.76,5,2,2,522,United Kingdom
958,13610,228,45,667.1,5,4,4,544,United Kingdom
959,13611,76,122,179.35,4,2,2,422,United Kingdom
960,13614,201,57,758.75,5,4,5,545,United Kingdom
961,13615,24,345,80.86,2,1,1,211,United Kingdom
962,13617,44,73,122.75,5,1,1,511,United Kingdom
963,13618,13,206,13.46,3,1,1,311,United Kingdom
964,13621,19,149,21.45,4,1,1,411,United Kingdom
965,13623,86,63,333.64,5,2,2,522,United Kingdom
966,13626,19,285,40.67,2,1,1,211,United Kingdom
967,13627,94,92,287.26,5,2,2,522,United Kingdom
968,13629,59,56,137.13,5,2,1,521,United Kingdom
969,13630,80,38,168.67,5,2,1,521,United Kingdom
970,13631,12,132,74.72,4,1,1,411,United Kingdom
971,13632,147,57,467.59,5,3,3,533,United Kingdom
972,13634,188,66,626.15,5,4,4,544,United Kingdom
973,13635,62,100,149.16,5,2,1,521,United Kingdom
974,13636,64,69,239.73,5,2,2,522,United Kingdom
975,13637,101,85,238.95,5,2,2,522,United Kingdom
976,13638,8,48,23.94,5,1,1,511,United Kingdom
